coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Jun 03 16:48:28 +0000 2021,,,,0,1400494603711795201,,,,pl,,,,1,1400237956456124417,Bogda62712791,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ronin_Pol Warszawa. Przed Biedronka na Mlynowie 12 zł,https://twitter.com/2225kuc/status/1400494603711795201,Sun Jan 22 12:48:34 +0000 2012,471046989,false,Kocham Polski Lwów.,513239,2470,2774,66,Polska,kuc krystyna,2225kuc,448433,,,false
,Thu Jun 03 16:02:59 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160758,krzyk-i-odsloniete-dekolty-kobiet-w-centrum-warszawy-dla-bialorusi.html?_ga=2.76018524.851691263.1618894311-854853071.1618894311#S.main_topic-K.C-B.2-L.2.maly",4,1400483160085905409,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Czy Anna Maria nie dostała palpitacji?
https://t.co/YMse8tX7xB",https://twitter.com/Monika_k71/status/1400483160085905409,Mon Nov 30 13:44:22 +0000 2015,4329390329,false,"Twain: Po co wydawać pieniądze na drzewo genealogiczne? Zajmij się polityką, a twoi przeciwnicy zrobią je za ciebie.",145824,1331,100,7,,Monika Kam,Monika_k71,127974,,,false
,Thu Jun 03 15:34:14 +0000 2021,,,,0,1400475923351179269,,,,pl,,,,2,1400317885650702337,skkpolonia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Podobno ma być cieplej, a więc to czas aby ogłosić, że w czerwcu w ""Kalendarzu SKK Polonia Warszawa"" zagości ogień na parkiecie, czyli Martyna ""Marti"" Leszczyńska🔥💪 To dobrze wróży, nie tylko społeczności klubowej🙂 https://t.co/dwwujgyMqX",https://twitter.com/RobertAndrzej2/status/1400475923351179269,Sun Jan 24 10:44:19 +0000 2021,1353292453172957184,false,"UsmiechnietyWypiekArz zainsteresowania: fotografia, wypieki :)",862,17,26,0,"Warszawa, Polska",Robert Andrzej Oliszewski,RobertAndrzej2,301,,,false
,Thu Jun 03 15:38:01 +0000 2021,,,,12,1400476876120936452,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",red. Mielewski: Kiedy ogłosicie transfery? Świderski: Jak pożegnamy wszystkich. Jak będzie wiadomo co z Warszawą ;),https://twitter.com/EwaMac1/status/1400476876120936452,Thu Mar 29 16:45:24 +0000 2012,540114958,false,,25925,1631,667,4,,Ewa Mac,EwaMac1,40733,,,false
,Thu Jun 03 16:39:46 +0000 2021,KSHalinów ŁączyNasRadość,https://twitter.com/pks_radosc/status/1400492417070080004/photo/1,https://www.youtube.com/watch?v=2ba1kEz3EVk https://regiowyniki.pl/mecz/39387/Pilka_Nozna/Mazowieckie/Klasa_A/,2,1400492417070080004,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sezon 2020/2021 - A-klasa, gr. Warszawa II - 24. kolejka 

🆚 #KSHalinów
🗓️ Piątek (04.06)
🏟️ Długa Kościelna, ul. Wesoła 6
🕐 g. 18:00
🎥 Skrót (video) meczu z jesieni: https://t.co/eWacnjmsFl
💻 Relacja LIVE: https://t.co/TDUdGg7fPr

@BETFANPL @PZPNGrassroots #ŁączyNasRadość https://t.co/Dw7sXdZDfO",https://twitter.com/pks_radosc/status/1400492417070080004,Fri Sep 19 13:08:31 +0000 2014,2775747249,false,Oficjalne konto klubu PKS Radość,5498,738,825,9,"ul. Wielowiejska, Warszawa",PKS RADOŚĆ,pks_radosc,1641,,http://pksradosc.com.pl/,false
,Thu Jun 03 16:26:43 +0000 2021,,,,0,1400489130488958978,,,,pl,,,,75,1399809265272037377,trzaskowski_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@warszawa też zbiera podpisy, w środę: 
- przy Metrze Politechnika i w Wawrze przy K&amp;M Patriotów (16.30-18)
- przy kinie Silver Screen, ul. Puławska (17-18) 
- przy K&amp;M os. Zielona w Wesołej, przy K&amp;M w St. Miłosnej i na Białołęce skrzyżowanie Ćmielowskiej i Światowida (17-19) https://t.co/Wp9mKaMc2T",https://twitter.com/wichyciel/status/1400489130488958978,Wed Jan 22 19:43:49 +0000 2020,1220069505759698949,true,,12105,13,7,0,,Bogdan Wichyciel,wichyciel,50469,,,false
,Thu Jun 03 16:24:36 +0000 2021,Warszawa,,,0,1400488601167794176,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/katyzl_me/status/1400488601167794176,Mon Apr 13 23:13:45 +0000 2020,1249838167735316481,false,"130422🫶🏽 ~ shit, maybe I miss you ~    fan account",46428,359,470,0,𓆉,k🌩,katyzl_me,12013,,,false
,Thu Jun 03 16:25:36 +0000 2021,PrymasWyszyński,,,0,1400488851500679175,,,,pl,,,,18,1400331585656967170,MT5_14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Mocno w pamięci mi się zapisały warszawskie procesje na Boże Ciało prowadzone przez #PrymasWyszyński. Był taki tłum, jakby cała #Warszawa przyszła na Krakowskie Przedmieście. To było wydarzenie, ta procesja, tłum, słowa Prymasa"" [x. Adam Boniecki MIC]

#CorpusChristi #RokPrymasa https://t.co/PbVI4YcK3O",https://twitter.com/LechKowalski6/status/1400488851500679175,Sat Jan 18 17:54:52 +0000 2020,1218592480184147970,false,"POLSKO OJCZYZNO MOJA ! (Nie będą nam tutaj w obcych językach narzucali, jaki .......PAD.",29110,1264,1642,0,"Polska ,Pomorskie, Lębork",Lech Kowalski,LechKowalski6,11806,,,false
,Thu Jun 03 16:08:26 +0000 2021,,,,0,1400484532495826949,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@aepslevic to może ze mną też jakieś się uda bo ja pod Warszawą mieszkam więc 👉👈,https://twitter.com/kerplunk_girl/status/1400484532495826949,Tue Jun 06 06:37:29 +0000 2017,871979337586814976,false,student piwo and levi tattoo haver | @mikeysfriend | 19,133315,1426,1129,68,924 Gilman ↯ any pronouns ,zephyr ☂︎,kerplunk_girl,42330,,,false
,Thu Jun 03 15:45:56 +0000 2021,,,,0,1400478867626860548,,,,pl,,,,4,1400403359996289024,tvnwarszawa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na Białołęce miasto uruchamia ośrodek dziennej rehabilitacji neurologicznej ""Przytulas"". Z kolei w Śródmieściu na dzieci ze specjalnymi potrzebami rozwojowymi czekają zajęcia wyrównawcze.

Szczegóły:
https://t.co/bX2VMCqOdG",https://twitter.com/sara_jakubik/status/1400478867626860548,Sun May 31 21:52:49 +0000 2020,1267212387280715778,false,"Dumna, niezależna Polka i Europejka.
#NowaSolidarność#tolerancja#demokracja# 🇪🇺🇵🇱🏳️‍🌈✌💙",15100,49,300,0,"Poznań, Polska",@Sara,sara_jakubik,1520,,,false
,Thu Jun 03 16:12:37 +0000 2021,,,https://twitter.com/Arkadiu62892963/status/1400484699546566656,9,1400485582053195779,,,,pl,,false,1400484699546566656,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","140 lat temu w Grodnie urodził się Juliusz Rómmel, generał Wojska Polskiego, uczestnik wojny polsko-bolszewickiej 1920 r., w czasie kampanii polskiej w 1939 r. dowódca Armii „Łódź”, a następnie Armii „Warszawa”; w okresie wojny w niewoli niemieckiej. https://t.co/Bcr8ZnV5rL",https://twitter.com/PolskieSluzby/status/1400485582053195779,Tue May 16 18:52:13 +0000 2017,864554093825675265,false,,57079,12752,12743,28,,Polskie_Sluzby,PolskieSluzby,198318,,,false
,Thu Jun 03 15:53:52 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160758.html",1,1400480865730412544,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Od kilku dni pod polskim przedstawicielstwem Komisji Europejskiej głodują Białorusinki. Wsparły je wczoraj również Polki i Ukrainki, pokazały ""dekolt dla Białorusi"". W czwartek wieczorem kolejna odsłona manifestacji.""

https://t.co/ELTyNtVZeg",https://twitter.com/culturovo/status/1400480865730412544,Wed Mar 04 12:42:47 +0000 2015,3069866278,false,"""All we are saying is give peace a chance""
John Lennon.",38159,2600,1385,20,Wrocław/Warszawa,Culturovo,culturovo,58293,,http://culturovo.pl/index,false
,Thu Jun 03 16:36:15 +0000 2021,Wypadek Warszawa utrudnienia mazowieckie,,,0,1400491531832807426,,,,pl,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#Wypadek w #Warszawa w Al. Niepodległości przed skrzyżowaniem z Al. Armii Ludowej. Występują #utrudnienia w ruchu w kierunku Żoliborza. #mazowieckie,https://twitter.com/NaviExpert/status/1400491531832807426,Thu Feb 25 08:13:28 +0000 2010,117343071,false,"Najświeższe informacje z polskich dróg od NaviExpert, producenta nawigacji online na smartfony i tablety.",1184,4893,5,57,Poznań,NaviExpert,NaviExpert,85947,,http://www.naviexpert.pl,false
,Thu Jun 03 16:08:11 +0000 2021,Warszawa,https://twitter.com/warszawabot/status/1400484466326392835/photo/1,https://www.openstreetmap.org/#map=17/52.2543/20.8951/,2,1400484466326392835,,,,pl,,false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">warszawabot</a>","Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2543, 20.8951 
Nie poznajesz? Zobacz na mapie. https://t.co/GlPeGknkuu https://t.co/fNoONzun5M",https://twitter.com/warszawabot/status/1400484466326392835,Sun May 02 20:04:25 +0000 2021,1388947438447337480,false,"Twitter bot, który publikuje satelitarne zdjęcia i mapy losowo wybranych miejsc w #Warszawa. 
Mapa punktów: https://t.co/NmoISbgC00
Wykonał @dziennikarz",74,150,0,1,Warszawa,Warszawabot,warszawabot,3334,,,false
,Thu Jun 03 16:38:50 +0000 2021,Warszawa,,,0,1400492180247097352,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/KrzysKrzys2/status/1400492180247097352,Thu Feb 07 09:01:16 +0000 2019,1093434508777611264,false,,234934,740,1035,2,,KrzysKrzys ⚡#SilniRazem,KrzysKrzys2,15393,,http://silnirazem.org,false
,Thu Jun 03 16:01:45 +0000 2021,Warszawa,,,0,1400482848273055746,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/irwinowka/status/1400482848273055746,Sun Jan 20 15:46:58 +0000 2013,1106576318,false,"czasem głupia, rzadko głupsza",265648,339,461,5,"Wrocław, Polska",Roksejn 🫶🏼,irwinowka,18600,,,false
,Thu Jun 03 15:28:28 +0000 2021,,,,0,1400474470863753217,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Potrzebny na cito laptop do zdalnej nauki (studenci nie wracają w tym roku akademickim w mury uczelni) i zaliczeń online. Sesja właśnie nadeszła. Dla studentki 3 roku psychologii. Jakaś pożyczka, wynajęcie, outlet? Warszawa.
Macie jakieś pomysły?",https://twitter.com/Tupta69/status/1400474470863753217,Tue Apr 10 21:41:06 +0000 2018,983822202503159808,false,"Zwykły, prosty człowiek.",13391,78,422,0,"Warszawa, Polska",RudziaA,Tupta69,957,,,false
,Thu Jun 03 15:31:07 +0000 2021,,,,1,1400475139247120390,warszawa,1400452216574541825,199290168,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@warszawa @ZDM_Warszawa Miałem dojechać dziś na bulwary ale jak zobaczyłem tłumy w lasku młocińskim to jakaś niemoc mnie ogranęła:-(,https://twitter.com/Piotrus_Pan9/status/1400475139247120390,Wed Nov 15 13:27:06 +0000 2017,930789254648692736,false,"„Adwokat diabła” Biochemia dowodzi, że nie ma różnicy pomiędzy miłością a dużą tabliczką czekolady.",137579,847,909,2,"Warszawa, Polska",PiotrusPan,Piotrus_Pan9,44232,,,false
,Thu Jun 03 15:20:16 +0000 2021,,,https://www.facebook.com/100063646363214/posts/177140571084154/?d=n,6,1400472408058912776,,,,pl,"Warsaw, Poland",false,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🔺Gdzie szukać pomocy w zakresie zdrowia psychicznego dla dzieci i młodzieży?Jakie działania podejmuje Warszawa w celu pomocy dzieciom, rodzicom i nauczycielom? Dziękuje za odpowiedź @RKaznowska zachęcam do zapoznania @Radio_TOK_FM   👉https://t.co/wxh57xAfP1",https://twitter.com/RNiewitecka/status/1400472408058912776,Sat Mar 11 10:20:32 +0000 2017,840507726656602112,false,"➡️Radna https://t.co/UDlC2abScX. Warszawy, Członkini Prezydium Klubu Radnych KO, Przewodnicząca Komisji Ochrony Środowiska.",35198,1562,623,17,"Warszawa, Polska",Renata Niewitecka,RNiewitecka,16710,,,false
,Thu Jun 03 15:56:19 +0000 2021,,,,0,1400481483039596545,,,,pl,,,,1,1400472408058912776,RNiewitecka,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🔺Gdzie szukać pomocy w zakresie zdrowia psychicznego dla dzieci i młodzieży?Jakie działania podejmuje Warszawa w celu pomocy dzieciom, rodzicom i nauczycielom? Dziękuje za odpowiedź @RKaznowska zachęcam do zapoznania @Radio_TOK_FM   👉https://t.co/wxh57xAfP1",https://twitter.com/RKaznowska/status/1400481483039596545,Tue Oct 11 06:38:57 +0000 2016,785731393280061440,false,Zastępczyni prezydenta @Warszawa. Edukacja | Polityka Zdrowotna | Sport i rekreacja | Stołeczny konserwator zabytków. Deputy Mayor of Warsaw,10071,7819,285,48,"Warszawa, Polska",Renata Kaznowska,RKaznowska,6112,,,false
,Thu Jun 03 16:01:23 +0000 2021,Warszawa,,,0,1400482755595714561,,,,pl,,,,381,1400155845044867072,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Bułgarska 2/4

Pan Grzegorz przez wiele lat w tym samym miejscu prowadził punkt naprawy obuwia. Po zlikwidowaniu bazarku na Sadybie właściciel musiał zmienić lokalizację. Jest mistrzem w swoim fachu i potrafi uratować każde buty. Koniecznie do niego zajrzyjcie! https://t.co/GoK93cfS4L",https://twitter.com/infalliblevx/status/1400482755595714561,Sat Oct 19 22:51:18 +0000 2013,1973110771,false,"loser in real life ✨

she/her",64642,9749,8333,47,,aki,infalliblevx,119770,,,false
,Thu Jun 03 15:24:15 +0000 2021,Warszawa remont objazd,https://twitter.com/rdcpolskieradio/status/1400473410954797061/photo/1,https://bit.ly/3z2eYLs,0,1400473410954797061,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Remonty i budowa nowych odcinków w długi weekend - od jutra utrudnienia w ruchu w #Warszawa. Wybrane autobusy i tramwaje zostaną skierowane na trasy objazdowe 

Więcej: https://t.co/olQqNROlMf

#remont #objazd https://t.co/rHILU42sre",https://twitter.com/rdcpolskieradio/status/1400473410954797061,Wed Sep 22 15:27:55 +0000 2010,193735706,false,"Największa stacja radiowa na Mazowszu. Warszawska rozgłośnia Polskiego Radia z ośrodkami w Radomiu, Płocku, Ciechanowie, Ostrołęce i Siedlcach #RDC",6520,7607,492,103,Warsaw,Polskie Radio RDC,rdcpolskieradio,71962,,http://www.rdc.pl,false
,Thu Jun 03 15:03:44 +0000 2021,Warszawa,,,0,1400468246902550530,,,,pl,,,,865,1394730454008451074,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Śniadeckich 12/16

Pani Danuta i Pan Stanisław od 25 lat prowadzą sklep ,,Domal”. Z biegiem lat ludzie zaczęli o nim zapominać. Przez covid dochody znacząco spadły. Pani Danuta chętnie każdemu doradzi. Koniecznie odwiedźcie sklep! https://t.co/RROID305u2",https://twitter.com/pshemyslav1984/status/1400468246902550530,Thu Feb 06 18:44:25 +0000 2014,2328621843,false,"Fan, fanatyk? Legia ! Śmietnik prywatny! Odczucia chwilę po ! Tu jest na gorąco - pod emocjami.",5699,194,960,0,Warszawa,Przemek J,pshemyslav1984,5901,,,false
,Thu Jun 03 16:50:20 +0000 2021,JanOlszewski Okuniew,,https://www.portalwarszawski.com.pl/2021/06/03/w-okuniewie-pod-warszawa-zostanie-odsloniety-pomnik-jana-olszewskiego/,11,1400495074811813891,,,,pl,,false,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nie można postawić pomnika Premierowi #JanOlszewski w w .@Warszawa (bo radni @PORP_Warszawa byli przeciw) to zostanie postawiony pod Warszawą w #Okuniew. Odsłonięcie już jutro o g. 11. A to dzięki Burmistrzowi @halinow Adamowi Ciszkowskiemu 🙂https://t.co/KuPfXUewUu,https://twitter.com/BorkowskMarek/status/1400495074811813891,Wed Sep 17 15:01:08 +0000 2014,2773575286,false,Radny #PiS #Grochów #PragaPołudnie  #Warszawa #Polska,34400,2058,1001,27,Grochów,Marek Piotr Borkowsk,BorkowskMarek,17191,,http://www.marekborkowski.pl,false
,Thu Jun 03 16:02:27 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27160758,krzyk-i-odsloniete-dekolty-kobiet-w-centrum-warszawy-dla-bialorusi.html",3,1400483026820382725,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/Qpo6Kn0xNZ
W proteście przeciwko reżimowi na Białorusi od kilku dni pod polskim przedstawicielstwem Komisji Europejskiej głodują Białorusinki. Wsparły również Polki i Ukrainki, pokazały ""dekolt dla Białorusi"".",https://twitter.com/GazetaStoleczna/status/1400483026820382725,Wed May 14 12:06:47 +0000 2014,2494096068,false,"Wyborcza Warszawa. Najlepsze i najszybsze wiadomości z Warszawy,
Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/etuQfiKK9b",254,19221,365,152,,Wyborcza.pl Warszawa,GazetaStoleczna,40364,,http://warszawa.wyborcza.pl,false
,Thu Jun 03 15:18:55 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27138460.html",0,1400472069213769732,,,,pl,,false,,3,1400413443979726852,arkus86,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chińskie kamery na willi prezydenta Dudy. ""Ryzyko inwigilacji ze strony Pekinu"" https://t.co/kgRr9O0kzY",https://twitter.com/ZawdzkiP/status/1400472069213769732,Wed Oct 16 19:39:37 +0000 2019,1184554425479761920,true,"srednie techn ,",172341,336,81,0,Plock,Zawdzki Pawel,ZawdzkiP,84105,,,false
,Thu Jun 03 15:27:12 +0000 2021,,,,0,1400474151991877636,,,,pl,,,,1,1371778676870807559,Wojtek82766136,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@K_Smiszek @__Lewica @elzbietawitek @partiarazem @wiosnabiedronia @KPH_official @milosc_ @lambda_warszawa @GrupaStonewall Europoseł Nicolaus Fest 🇩🇪: W Berlinie, Paryżu, Brukseli czy Amsterdamie pary homoseksualne nie ośmielają się chodzić po ulicy, trzymając się za ręce. Tych ludzi nie atakują Słoweńcy czy Polacy, tylko muzułmanie! No ale to jest tabu, o tym nie można mówić. https://t.co/TUVKxQq1Ov",https://twitter.com/antytusk1/status/1400474151991877636,Sat Apr 24 21:28:57 +0000 2021,1386069522348756999,false,"Konto nr 2.
Ślusarz-spawacz z Pomorza  ""normalny robol"", ""PiSowski szarańczak"", ""naftaliniarz"", ""dinozaur"", ""jebany pisior"". Zawsze za Polską. #PoStroniePolski",17414,930,965,20,,ANTYtusk2,antytusk1,37321,,,false
,Thu Jun 03 16:41:27 +0000 2021,,,,0,1400492840317227010,IvanEbevdenko,1400492590978502659,895398557066432500,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KLodowiska @PirateKing39 @Facecjonista W 56r inwazja już trwała, zatrzymały się czołgi parę kilometrów przed Warszawą. W 80r były gotowe, o tym świadczy nawet raport CIA.",https://twitter.com/TurskiPrezesK/status/1400492840317227010,Tue Aug 08 01:05:04 +0000 2017,894726119831875584,false,Właściwie to nikt.,344583,1471,629,8,,Premier Turski,TurskiPrezesK,202995,,,false
